treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_ld,after_group,miss,random,536870912,4,1000000,0,7,0,0,4000000,162199216,50471104,3999138,4128465,4475047,5000557,151584460,764536768,764536768,0,0,0,PASS,162736095,50623104,PASS
dmb_ld,after_group,miss,random,536870912,4,1000000,0,8,0,0,4000000,161938433,50373632,3999166,4157763,4589102,5000563,151368872,865491264,865491264,0,0,0,PASS,162223178,50472640,PASS
dmb_ld,after_group,miss,random,536870912,4,1000000,0,9,0,0,4000000,161458410,50224832,3999178,4163267,4638749,5000556,150902491,966148544,966148544,0,0,0,PASS,161525232,50286976,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,0,0,0,8000000,314121067,97755520,7997903,8072079,8218737,9000718,293782248,97731488,97731488,0,0,0,PASS,312918930,97366688,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,1,0,0,8000000,311415936,96824192,7998039,8029369,8147476,9000708,291161900,291850272,291850272,0,0,0,PASS,310934329,96674176,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,2,0,0,8000000,310466024,96531168,7998702,8056618,8192376,9000819,290347858,485021664,485021664,0,0,0,PASS,310012523,96377600,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,3,0,0,8000000,309294292,96158016,7998714,8049780,8184470,9000806,289237899,677523936,677523936,0,0,0,PASS,308898872,96066496,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,4,0,0,8000000,307453413,95560640,7998727,8001084,8089500,9000828,287458422,869095072,869095072,0,0,0,PASS,307262886,95488480,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,5,0,0,8000000,306835177,95426368,7998751,7989569,8076086,9000912,286899433,1059935104,1059935104,0,0,0,PASS,306984797,95491840,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,6,0,0,8000000,306270330,95180960,7998729,7989048,8065021,9000837,286351342,1250515872,1250515872,0,0,0,PASS,306215174,95169696,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,7,0,0,8000000,305651849,95032928,7998752,7989257,8059065,9000885,285801965,1440667008,1440667008,0,0,0,PASS,305767731,95112704,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,8,0,0,8000000,305132441,94809024,7998768,7989020,8060680,9000878,285315636,1630500000,1630500000,0,0,0,PASS,305044555,94790560,PASS
dmb_ld,after_group,miss,random,536870912,8,1000000,0,9,0,0,8000000,304444645,94631680,7998772,7989160,8063467,9000877,284689774,1819890208,1819890208,0,0,0,PASS,304509373,94646592,PASS
dmb_ld,after_group,miss,random,536870912,16,1000000,0,0,0,0,16000000,614360092,191235424,15995844,16049922,16255387,17001291,575520403,191143712,191143712,0,0,0,PASS,609998708,189630432,PASS
