treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
ldapr,after_group,miss,random,536870912,4,1000000,0,8,0,0,4000000,171888526,53484576,3999107,4155467,4558183,8001128,160837518,919663360,919663360,0,0,0,PASS,172175418,53564896,PASS
ldapr,after_group,miss,random,536870912,4,1000000,0,9,0,0,4000000,171412627,53365088,3999207,4178532,4669252,8001211,160439709,1026552960,1026552960,0,0,0,PASS,171270627,53301792,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,0,0,0,8000000,336730785,104844576,7997893,8038710,8162442,16002185,315257669,104771840,104771840,0,0,0,PASS,337059190,104811296,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,1,0,0,8000000,334323890,104010976,7997972,8010190,8110195,16002283,312905016,313509184,313509184,0,0,0,PASS,335540892,104413600,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,2,0,0,8000000,332594491,103451680,7997998,8000581,8091707,16002223,311273755,521243552,521243552,0,0,0,PASS,333490265,103708896,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,3,0,0,8000000,331564825,103082848,7998209,7990116,8070928,16002266,310320618,727985280,727985280,0,0,0,PASS,332644376,103429792,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,4,0,0,8000000,330222898,102662848,7998822,7989508,8064541,16002298,309051330,934026720,934026720,0,0,0,PASS,331589675,103106560,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,5,0,0,8000000,329448767,102537440,7998812,7989971,8064988,16002244,308331655,1139558528,1139558528,0,0,0,PASS,330882808,102912032,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,6,0,0,8000000,328670508,102208256,7998846,7989897,8092969,16002232,307598918,1344616128,1344616128,0,0,0,PASS,330052402,102680960,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,7,0,0,8000000,328412685,102189984,7998821,7989524,8071311,16002262,307359301,1549377728,1549377728,0,0,0,PASS,330025263,102584160,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,8,0,0,8000000,328150340,102010496,7998746,7989440,8074325,16002244,307137578,1753939072,1753939072,0,0,0,PASS,329489602,102421824,PASS
ldapr,after_group,miss,random,536870912,8,1000000,0,9,0,0,8000000,327453900,101777376,7998848,7989682,8063278,16002257,306480579,1958105056,1958105056,0,0,0,PASS,328997306,102258336,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,0,0,0,16000000,655556307,203998112,15995702,16094352,16377526,32004297,613964072,203977984,203977984,0,0,0,PASS,651014075,202472128,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,1,0,0,16000000,648660104,201735840,15997378,15983451,16139125,32004472,607345371,608131552,608131552,0,0,0,PASS,648036566,201530176,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,2,0,0,16000000,647059991,201258720,15997633,15985994,16128223,32004449,605861119,1010793824,1010793824,0,0,0,PASS,646788481,201205024,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,3,0,0,16000000,646355541,201048256,15997564,15985751,16124388,32004477,605199925,1412959616,1412959616,0,0,0,PASS,646869668,201183040,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,4,0,0,16000000,645817950,200811040,15997574,15984162,16129035,32004476,604702683,1814898016,1814898016,0,0,0,PASS,646004211,200949248,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,5,0,0,16000000,645336220,200657408,15997628,15984199,16135575,32004486,604250451,2216416128,2216416128,0,0,0,PASS,645599213,200740768,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,6,0,0,16000000,645187041,200595456,15997676,15985068,16125222,32004438,604113275,2617695040,2617695040,0,0,0,PASS,645551668,200747424,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,7,0,0,16000000,645514973,200829856,15997642,15985181,16117035,32004476,604426157,3019119840,3019119840,0,0,0,PASS,645430514,200716128,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,8,0,0,16000000,644842563,200541888,15997595,15986066,16136968,32004487,603796266,3420282624,3420282624,0,0,0,PASS,645339482,200783136,PASS
ldapr,after_group,miss,random,536870912,16,1000000,0,9,0,0,16000000,644877338,200536320,15997545,15985139,16136732,32004387,603844728,3821520416,3821520416,0,0,0,PASS,645163268,200667872,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,0,0,0,32000000,1299327531,404066400,31992197,32006961,32337203,64008926,1217520679,404026048,404026048,0,0,0,PASS,1292617279,401904064,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,1,0,0,32000000,1291879474,401663360,31994819,31960126,32251981,64008934,1210447127,1207402624,1207402624,0,0,0,PASS,1290916300,401344672,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,2,0,0,32000000,1290966923,401320160,31994849,31959257,32261035,64009001,1209571600,2009955424,2009955424,0,0,0,PASS,1291165309,401512992,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,3,0,0,32000000,1290713796,401344128,31994870,31958761,32251670,64008994,1209337678,2812704704,2812704704,0,0,0,PASS,1290371375,401319648,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,4,0,0,32000000,1290642615,401346080,31994747,31958541,32254320,64009013,1209267412,3615142048,3615142048,0,0,0,PASS,1290319205,401204992,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,5,0,0,32000000,1290708988,401272000,31994841,31957590,32245908,64009113,1209324839,4417528928,4417528928,0,0,0,PASS,1290609940,401300576,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,6,0,0,32000000,1290825194,401330912,31994726,31958548,32230943,64008933,1209428647,5219960064,5219960064,0,0,0,PASS,1291265632,401496768,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,7,0,0,32000000,1291148100,401354816,31994756,31958895,32225877,64008970,1209753270,6022632896,6022632896,0,0,0,PASS,1290826497,401187520,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,8,0,0,32000000,1291176059,401304192,31994691,31960618,32213974,64008992,1209784402,6825031584,6825031584,0,0,0,PASS,1291108915,401411616,PASS
ldapr,after_group,miss,random,536870912,32,1000000,0,9,0,0,32000000,1291394212,401511168,31994652,31958881,32229789,64008835,1209974770,7627750560,7627750560,0,0,0,PASS,1291118291,401502400,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,0,0,0,64000000,2588728120,805120992,63988062,63970219,64620395,128018207,2426499802,805016736,805016736,0,0,0,PASS,2584234285,803653472,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,1,0,0,64000000,2583472961,803265728,63989537,63918321,64503276,128017947,2421441999,2411648672,2411648672,0,0,0,PASS,2583849654,803470848,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,2,0,0,64000000,2582893903,803010048,63989569,63917159,64512706,128017882,2420841197,4017834656,4017834656,0,0,0,PASS,2583688486,803427040,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,3,0,0,64000000,2583167494,803328640,63989835,63918404,64549924,128018060,2421130854,5624310368,5624310368,0,0,0,PASS,2583672228,803326464,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,4,0,0,64000000,2582979815,803208864,63989675,63918779,64484942,128018004,2420991359,7230566400,7230566400,0,0,0,PASS,2583465964,803453120,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,5,0,0,64000000,2583164638,803102848,63989541,63917196,64524721,128017927,2421141355,8836940064,8836940064,0,0,0,PASS,2583731663,803422912,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,6,0,0,64000000,2583384212,803099808,63989695,63920505,64479818,128017895,2421366165,10443207584,10443207584,0,0,0,PASS,2584008168,803457920,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,7,0,0,64000000,2582957733,803108896,63989609,63915760,64520497,128017948,2420897588,12049488832,12049488832,0,0,0,PASS,2583930468,803370048,PASS
ldapr,after_group,miss,random,536870912,64,1000000,0,8,0,0,64000000,2583476118,803335008,63989612,63918993,64519120,128017965,2421457452,13655948736,13655948736,0,0,0,PASS,2584257932,803512096,PASS
