treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
dmb_st,after_group,l1,random,2048,8,1000000,200000,0,0,0,8000000,29355258,9134080,81,48,74,17000197,1241,9126272,9126272,0,0,0,PASS,28638763,8902592,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,1,0,0,8000000,29330100,9113024,40,0,1,17000133,0,27126880,27126880,0,0,0,PASS,28660818,8903840,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,2,0,0,8000000,29365984,9132640,34,0,0,17000172,0,45149248,45149248,0,0,0,PASS,28642788,8900608,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,3,0,0,8000000,29359365,9119488,42,0,1,17000175,0,63155168,63155168,0,0,0,PASS,28682204,8909952,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,4,0,0,8000000,29415571,9139488,34,0,1,17000195,0,81190496,81190496,0,0,0,PASS,28687550,8916448,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,5,0,0,8000000,29342253,9119648,42,0,3,17000174,0,99212512,99212512,0,0,0,PASS,28727616,8924032,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,6,0,0,8000000,29336749,9112576,38,0,0,17000145,0,117234848,117234848,0,0,0,PASS,28647704,8897600,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,7,0,0,8000000,29394552,9131584,35,0,0,17000148,0,135249792,135249792,0,0,0,PASS,28625903,8895776,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,8,0,0,8000000,29317719,9106144,36,0,0,17000158,0,153237504,153237504,0,0,0,PASS,28628457,8892800,PASS
dmb_st,after_group,l1,random,2048,8,1000000,200000,9,0,0,8000000,29358679,9118464,36,0,0,17000137,0,171234464,171234464,0,0,0,PASS,28629944,8893152,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,0,0,0,16000000,56022807,17408320,92,46,77,33000269,1268,17396928,17396928,0,0,0,PASS,55230175,17180352,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,1,0,0,16000000,56041445,17410240,66,0,2,33000336,0,51947904,51947904,0,0,0,PASS,55170805,17125344,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,2,0,0,16000000,56071010,17403456,40,0,0,33000277,0,86462400,86462400,0,0,0,PASS,55232722,17170560,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,3,0,0,16000000,56039583,17394720,65,0,2,33000288,0,120997888,120997888,0,0,0,PASS,55243437,17148960,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,4,0,0,16000000,56010024,17384992,42,0,0,33000250,0,155517696,155517696,0,0,0,PASS,55205509,17142656,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,5,0,0,16000000,56003381,17385344,48,4,4,33000377,0,190029664,190029664,0,0,0,PASS,55148290,17124576,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,6,0,0,16000000,56005122,17386112,49,0,1,33000261,0,224525472,224525472,0,0,0,PASS,55158234,17131200,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,7,0,0,16000000,56036343,17399392,45,0,0,33000257,0,259041792,259041792,0,0,0,PASS,55221860,17141152,PASS
dmb_st,after_group,l1,random,2048,16,1000000,200000,8,0,0,16000000,55988202,17397760,71,0,0,33000332,0,293555712,293555712,0,0,0,PASS,55174107,17128000,PASS
