treatment,placement,condition,pattern,ws_bytes,stores,iters,warmup,repeat,core,numa_bind,n_access,base_cyc,base_ns,base_l1,base_l2,base_ll,base_mem,base_stall,base_enabled,base_running,base_cs,base_mig,base_pf,base_gate,treat_cyc,treat_ns,treat_gate
stlr,after_group,l1,random,2048,8,1000000,200000,1,0,0,8000000,27067293,8414336,37,1,4,17000189,156,25398944,25398944,0,0,0,PASS,27474601,8535744,PASS
stlr,after_group,l1,random,2048,8,1000000,200000,2,0,0,8000000,27143286,8435424,20,0,0,17000187,0,42355840,42355840,0,0,0,PASS,27697808,8602464,PASS
stlr,after_group,l1,random,2048,8,1000000,200000,3,0,0,8000000,27112067,8452928,38,0,2,17000147,0,59383200,59383200,0,0,0,PASS,27683300,8598944,PASS
stlr,after_group,l1,random,2048,8,1000000,200000,4,0,0,8000000,27115091,8424416,16,0,0,17000183,0,76392512,76392512,0,0,0,PASS,27684162,8597856,PASS
stlr,after_group,l1,random,2048,8,1000000,200000,5,0,0,8000000,27094244,8416064,21,0,1,17000202,0,93392480,93392480,0,0,0,PASS,27698715,8608448,PASS
stlr,after_group,l1,random,2048,8,1000000,200000,6,0,0,8000000,27102784,8421152,24,0,0,17000203,0,110407584,110407584,0,0,0,PASS,27655803,8588352,PASS
stlr,after_group,l1,random,2048,8,1000000,200000,7,0,0,8000000,27113669,8421280,13,0,0,17000186,0,127403168,127403168,0,0,0,PASS,27696714,8605856,PASS
stlr,after_group,l1,random,2048,8,1000000,200000,8,0,0,8000000,27107586,8421344,14,0,0,17000185,0,144416320,144416320,0,0,0,PASS,27660234,8588800,PASS
stlr,after_group,l1,random,2048,8,1000000,200000,9,0,0,8000000,27078851,8411168,13,0,0,17000184,0,161402432,161402432,0,0,0,PASS,27657808,8589248,PASS
stlr,after_group,l1,random,2048,16,1000000,200000,0,0,0,16000000,52564846,16348832,116,37,75,33000282,1204,16330848,16330848,0,0,0,PASS,52694916,16373472,PASS
