condition,N,treatment,placement,repeat,iters,n_access,base_cyc,base_ns,base_cyc_iter,base_ns_iter,base_cyc_op,base_gate
hit,4,dmb_ishld,after_group,1,1000000,4000000,9787767,3048992,9.788,3.049,2.4469,PASS
hit,4,dmb_ishld,after_group,2,1000000,4000000,9738936,3037024,9.739,3.037,2.4347,PASS
hit,4,dmb_ishld,after_group,3,1000000,4000000,10026836,3123136,10.027,3.123,2.5067,PASS
hit,4,dmb_ishld,after_group,4,1000000,4000000,9789374,3052768,9.789,3.053,2.4473,PASS
hit,4,dmb_ishld,after_group,5,1000000,4000000,9709435,3023648,9.709,3.024,2.4274,PASS
hit,4,dmb_ishld,after_group,6,1000000,4000000,9961057,3103488,9.961,3.103,2.4903,PASS
hit,4,dmb_ishld,after_group,7,1000000,4000000,9779410,3046784,9.779,3.047,2.4449,PASS
hit,4,dmb_ishld,after_group,8,1000000,4000000,9757469,3039264,9.757,3.039,2.4394,PASS
hit,4,dmb_ishld,after_group,9,1000000,4000000,9891395,3080608,9.891,3.081,2.4728,PASS
hit,4,dmb_ld,after_every,0,1000000,4000000,9915358,3102080,9.915,3.102,2.4788,PASS
hit,4,dmb_ld,after_every,1,1000000,4000000,9711634,3026208,9.712,3.026,2.4279,PASS
hit,4,dmb_ld,after_every,2,1000000,4000000,9742818,3034752,9.743,3.035,2.4357,PASS
hit,4,dmb_ld,after_every,3,1000000,4000000,9761082,3044064,9.761,3.044,2.4403,PASS
hit,4,dmb_ld,after_every,4,1000000,4000000,9755715,3039040,9.756,3.039,2.4389,PASS
hit,4,dmb_ld,after_every,5,1000000,4000000,9757240,3039520,9.757,3.040,2.4393,PASS
hit,4,dmb_ld,after_every,6,1000000,4000000,9859850,3072896,9.860,3.073,2.4650,PASS
hit,4,dmb_ld,after_every,7,1000000,4000000,9879500,3077152,9.880,3.077,2.4699,PASS
hit,4,dmb_ld,after_every,8,1000000,4000000,9773524,3044608,9.774,3.045,2.4434,PASS
hit,4,dmb_ld,after_every,9,1000000,4000000,9892565,3104448,9.893,3.104,2.4731,PASS
hit,4,dmb_ld,after_group,0,1000000,4000000,9779441,3055104,9.779,3.055,2.4449,PASS
hit,4,dmb_ld,after_group,1,1000000,4000000,9889437,3083712,9.889,3.084,2.4724,PASS
hit,4,dmb_ld,after_group,2,1000000,4000000,9838369,3068416,9.838,3.068,2.4596,PASS
hit,4,dmb_ld,after_group,3,1000000,4000000,9717083,3027136,9.717,3.027,2.4293,PASS
hit,4,dmb_ld,after_group,4,1000000,4000000,10045917,3128704,10.046,3.129,2.5115,PASS
hit,4,dmb_ld,after_group,5,1000000,4000000,9699065,3029984,9.699,3.030,2.4248,PASS
hit,4,dmb_ld,after_group,6,1000000,4000000,9714374,3026016,9.714,3.026,2.4286,PASS
hit,4,dmb_ld,after_group,7,1000000,4000000,9824638,3060544,9.825,3.061,2.4562,PASS
hit,4,dmb_ld,after_group,8,1000000,4000000,9709035,3023968,9.709,3.024,2.4273,PASS
hit,4,dmb_ld,after_group,9,1000000,4000000,9676727,3015424,9.677,3.015,2.4192,PASS
hit,4,dmb_sy,after_every,0,1000000,4000000,9826858,3069696,9.827,3.070,2.4567,PASS
hit,4,dmb_sy,after_every,1,1000000,4000000,10173658,3172192,10.174,3.172,2.5434,PASS
hit,4,dmb_sy,after_every,2,1000000,4000000,9746218,3036032,9.746,3.036,2.4366,PASS
hit,4,dmb_sy,after_every,3,1000000,4000000,10024070,3121536,10.024,3.122,2.5060,PASS
hit,4,dmb_sy,after_every,4,1000000,4000000,9766600,3042080,9.767,3.042,2.4417,PASS
hit,4,dmb_sy,after_every,5,1000000,4000000,9824721,3061568,9.825,3.062,2.4562,PASS
hit,4,dmb_sy,after_every,6,1000000,4000000,9750931,3038336,9.751,3.038,2.4377,PASS
hit,4,dmb_sy,after_every,7,1000000,4000000,9796087,3051232,9.796,3.051,2.4490,PASS
hit,4,dmb_sy,after_every,8,1000000,4000000,9964836,3104256,9.965,3.104,2.4912,PASS
hit,4,dmb_sy,after_every,9,1000000,4000000,9882115,3077856,9.882,3.078,2.4705,PASS
hit,4,dmb_sy,after_group,0,1000000,4000000,9725288,3041216,9.725,3.041,2.4313,PASS
hit,4,dmb_sy,after_group,1,1000000,4000000,9992541,3119424,9.993,3.119,2.4981,PASS
hit,4,dmb_sy,after_group,2,1000000,4000000,9928204,3105856,9.928,3.106,2.4821,PASS
hit,4,dmb_sy,after_group,3,1000000,4000000,9824979,3060832,9.825,3.061,2.4562,PASS
hit,4,dmb_sy,after_group,4,1000000,4000000,9910944,3086624,9.911,3.087,2.4777,PASS
hit,4,dmb_sy,after_group,5,1000000,4000000,9751178,3037056,9.751,3.037,2.4378,PASS
hit,4,dmb_sy,after_group,6,1000000,4000000,9914677,3090208,9.915,3.090,2.4787,PASS
hit,4,dmb_sy,after_group,7,1000000,4000000,9862084,3072032,9.862,3.072,2.4655,PASS
hit,4,dmb_sy,after_group,8,1000000,4000000,9913849,3089856,9.914,3.090,2.4785,PASS
hit,4,dmb_sy,after_group,9,1000000,4000000,9737000,3033856,9.737,3.034,2.4343,PASS
hit,4,ldapr,after_every,0,1000000,4000000,10506806,3283648,10.507,3.284,2.6267,PASS
hit,4,ldapr,after_every,1,1000000,4000000,10539899,3296192,10.540,3.296,2.6350,PASS
hit,4,ldapr,after_every,2,1000000,4000000,10660596,3320704,10.661,3.321,2.6651,PASS
hit,4,ldapr,after_every,3,1000000,4000000,10637740,3312160,10.638,3.312,2.6594,PASS
hit,4,ldapr,after_every,4,1000000,4000000,10603748,3301536,10.604,3.302,2.6509,PASS
hit,4,ldapr,after_every,5,1000000,4000000,10630862,3312704,10.631,3.313,2.6577,PASS
hit,4,ldapr,after_every,6,1000000,4000000,10706894,3333600,10.707,3.334,2.6767,PASS
hit,4,ldapr,after_every,7,1000000,4000000,10647044,3316480,10.647,3.316,2.6618,PASS
hit,4,ldapr,after_every,8,1000000,4000000,10654577,3320352,10.655,3.320,2.6636,PASS
hit,4,ldapr,after_every,9,1000000,4000000,10745565,3346336,10.746,3.346,2.6864,PASS
hit,4,ldapr,after_group,0,1000000,4000000,10672673,3336576,10.673,3.337,2.6682,PASS
hit,4,ldapr,after_group,1,1000000,4000000,10686472,3328640,10.686,3.329,2.6716,PASS
hit,4,ldapr,after_group,2,1000000,4000000,10647307,3326432,10.647,3.326,2.6618,PASS
hit,4,ldapr,after_group,3,1000000,4000000,10676438,3326688,10.676,3.327,2.6691,PASS
hit,4,ldapr,after_group,4,1000000,4000000,10659185,3319200,10.659,3.319,2.6648,PASS
hit,4,ldapr,after_group,5,1000000,4000000,10606825,3301472,10.607,3.301,2.6517,PASS
hit,4,ldapr,after_group,6,1000000,4000000,10659545,3319008,10.660,3.319,2.6649,PASS
hit,4,ldapr,after_group,7,1000000,4000000,10620818,3308096,10.621,3.308,2.6552,PASS
hit,4,ldapr,after_group,8,1000000,4000000,10656420,3322240,10.656,3.322,2.6641,PASS
hit,4,ldapr,after_group,9,1000000,4000000,10643242,3313920,10.643,3.314,2.6608,PASS
hit,4,ldar,after_every,0,1000000,4000000,10499616,3279328,10.500,3.279,2.6249,PASS
hit,4,ldar,after_every,1,1000000,4000000,10508393,3320576,10.508,3.321,2.6271,PASS
hit,4,ldar,after_every,2,1000000,4000000,10575152,3298432,10.575,3.298,2.6438,PASS
hit,4,ldar,after_every,3,1000000,4000000,10576218,3294752,10.576,3.295,2.6441,PASS
hit,4,ldar,after_every,4,1000000,4000000,10439581,3252384,10.440,3.252,2.6099,PASS
hit,4,ldar,after_every,5,1000000,4000000,10503340,3270176,10.503,3.270,2.6258,PASS
hit,4,ldar,after_every,6,1000000,4000000,10494446,3268832,10.494,3.269,2.6236,PASS
hit,4,ldar,after_every,7,1000000,4000000,10488911,3266976,10.489,3.267,2.6222,PASS
hit,4,ldar,after_every,8,1000000,4000000,10502534,3270976,10.503,3.271,2.6256,PASS
hit,4,ldar,after_every,9,1000000,4000000,10501557,3271008,10.502,3.271,2.6254,PASS
hit,4,ldar,after_group,0,1000000,4000000,10678102,3339232,10.678,3.339,2.6695,PASS
hit,4,ldar,after_group,1,1000000,4000000,10706244,3347200,10.706,3.347,2.6766,PASS
hit,4,ldar,after_group,2,1000000,4000000,10649924,3320896,10.650,3.321,2.6625,PASS
hit,4,ldar,after_group,3,1000000,4000000,10649122,3317152,10.649,3.317,2.6623,PASS
hit,4,ldar,after_group,4,1000000,4000000,10675826,3323360,10.676,3.323,2.6690,PASS
hit,4,ldar,after_group,5,1000000,4000000,10657539,3317792,10.658,3.318,2.6644,PASS
hit,4,ldar,after_group,6,1000000,4000000,10662659,3319616,10.663,3.320,2.6657,PASS
hit,4,ldar,after_group,7,1000000,4000000,10647280,3314656,10.647,3.315,2.6618,PASS
hit,4,ldar,after_group,8,1000000,4000000,10692466,3329440,10.692,3.329,2.6731,PASS
hit,4,ldar,after_group,9,1000000,4000000,10698923,3330560,10.699,3.331,2.6747,PASS
hit,8,dmb_ish,after_every,0,1000000,8000000,19530740,6120352,19.531,6.120,2.4413,PASS
hit,8,dmb_ish,after_every,1,1000000,8000000,19545925,6076544,19.546,6.077,2.4432,PASS
hit,8,dmb_ish,after_every,2,1000000,8000000,19563521,6081664,19.564,6.082,2.4454,PASS
hit,8,dmb_ish,after_every,3,1000000,8000000,19449735,6045216,19.450,6.045,2.4312,PASS
hit,8,dmb_ish,after_every,4,1000000,8000000,19694399,6121024,19.694,6.121,2.4618,PASS
hit,8,dmb_ish,after_every,5,1000000,8000000,19292847,6033632,19.293,6.034,2.4116,PASS
hit,8,dmb_ish,after_every,6,1000000,8000000,19380274,6022272,19.380,6.022,2.4225,PASS
hit,8,dmb_ish,after_every,7,1000000,8000000,19462042,6048352,19.462,6.048,2.4328,PASS
hit,8,dmb_ish,after_every,8,1000000,8000000,19459862,6047520,19.460,6.048,2.4325,PASS
hit,8,dmb_ish,after_every,9,1000000,8000000,19364337,6019840,19.364,6.020,2.4205,PASS
hit,8,dmb_ish,after_group,0,1000000,8000000,19376512,6030624,19.377,6.031,2.4221,PASS
hit,8,dmb_ish,after_group,1,1000000,8000000,19347229,6013600,19.347,6.014,2.4184,PASS
hit,8,dmb_ish,after_group,2,1000000,8000000,19384801,6026368,19.385,6.026,2.4231,PASS
hit,8,dmb_ish,after_group,3,1000000,8000000,19438268,6041984,19.438,6.042,2.4298,PASS
hit,8,dmb_ish,after_group,4,1000000,8000000,19396267,6041312,19.396,6.041,2.4245,PASS
hit,8,dmb_ish,after_group,5,1000000,8000000,19219748,5973536,19.220,5.974,2.4025,PASS
hit,8,dmb_ish,after_group,6,1000000,8000000,19428750,6042112,19.429,6.042,2.4286,PASS
hit,8,dmb_ish,after_group,7,1000000,8000000,19336254,6010784,19.336,6.011,2.4170,PASS
hit,8,dmb_ish,after_group,8,1000000,8000000,19460793,6053568,19.461,6.054,2.4326,PASS
hit,8,dmb_ish,after_group,9,1000000,8000000,19207772,5969856,19.208,5.970,2.4010,PASS
hit,8,dmb_ishld,after_every,0,1000000,8000000,19490164,6097120,19.490,6.097,2.4363,PASS
hit,8,dmb_ishld,after_every,1,1000000,8000000,19590176,6091392,19.590,6.091,2.4488,PASS
hit,8,dmb_ishld,after_every,2,1000000,8000000,19473557,6052480,19.474,6.052,2.4342,PASS
hit,8,dmb_ishld,after_every,3,1000000,8000000,19563263,6081152,19.563,6.081,2.4454,PASS
hit,8,dmb_ishld,after_every,4,1000000,8000000,19652173,6108544,19.652,6.109,2.4565,PASS
hit,8,dmb_ishld,after_every,5,1000000,8000000,19468306,6051104,19.468,6.051,2.4335,PASS
hit,8,dmb_ishld,after_every,6,1000000,8000000,19331857,6009568,19.332,6.010,2.4165,PASS
hit,8,dmb_ishld,after_every,7,1000000,8000000,19250381,5982944,19.250,5.983,2.4063,PASS
hit,8,dmb_ishld,after_every,8,1000000,8000000,19430706,6039584,19.431,6.040,2.4288,PASS
hit,8,dmb_ishld,after_every,9,1000000,8000000,19459615,6048800,19.460,6.049,2.4325,PASS
hit,8,dmb_ishld,after_group,0,1000000,8000000,19743004,6145952,19.743,6.146,2.4679,PASS
hit,8,dmb_ishld,after_group,1,1000000,8000000,19309562,6002464,19.310,6.002,2.4137,PASS
hit,8,dmb_ishld,after_group,2,1000000,8000000,19189503,5963872,19.190,5.964,2.3987,PASS
hit,8,dmb_ishld,after_group,3,1000000,8000000,19284494,5994688,19.284,5.995,2.4106,PASS
hit,8,dmb_ishld,after_group,4,1000000,8000000,19547857,6086976,19.548,6.087,2.4435,PASS
hit,8,dmb_ishld,after_group,5,1000000,8000000,19314393,6002368,19.314,6.002,2.4143,PASS
hit,8,dmb_ishld,after_group,6,1000000,8000000,19517391,6066240,19.517,6.066,2.4397,PASS
hit,8,dmb_ishld,after_group,7,1000000,8000000,19169186,5959232,19.169,5.959,2.3961,PASS
hit,8,dmb_ishld,after_group,8,1000000,8000000,19282502,5993696,19.283,5.994,2.4103,PASS
hit,8,dmb_ishld,after_group,9,1000000,8000000,19285180,5993888,19.285,5.994,2.4106,PASS
hit,8,dmb_ld,after_every,0,1000000,8000000,19501480,6100736,19.501,6.101,2.4377,PASS
hit,8,dmb_ld,after_every,1,1000000,8000000,19457510,6051200,19.458,6.051,2.4322,PASS
hit,8,dmb_ld,after_every,2,1000000,8000000,19337994,6011712,19.338,6.012,2.4172,PASS
hit,8,dmb_ld,after_every,3,1000000,8000000,19356851,6017600,19.357,6.018,2.4196,PASS
hit,8,dmb_ld,after_every,4,1000000,8000000,19259367,5986432,19.259,5.986,2.4074,PASS
hit,8,dmb_ld,after_every,5,1000000,8000000,19385418,6025536,19.385,6.026,2.4232,PASS
hit,8,dmb_ld,after_every,6,1000000,8000000,19437072,6040960,19.437,6.041,2.4296,PASS
hit,8,dmb_ld,after_every,7,1000000,8000000,19445138,6044480,19.445,6.044,2.4306,PASS
hit,8,dmb_ld,after_every,8,1000000,8000000,19585268,6088960,19.585,6.089,2.4482,PASS
hit,8,dmb_ld,after_every,9,1000000,8000000,19362813,6018432,19.363,6.018,2.4204,PASS
hit,8,dmb_ld,after_group,0,1000000,8000000,19407030,6045184,19.407,6.045,2.4259,PASS
hit,8,dmb_ld,after_group,1,1000000,8000000,19339935,6014816,19.340,6.015,2.4175,PASS
hit,8,dmb_ld,after_group,2,1000000,8000000,19543021,6076192,19.543,6.076,2.4429,PASS
hit,8,dmb_ld,after_group,3,1000000,8000000,19431921,6045184,19.432,6.045,2.4290,PASS
hit,8,dmb_ld,after_group,4,1000000,8000000,19417801,6049024,19.418,6.049,2.4272,PASS
hit,8,dmb_ld,after_group,5,1000000,8000000,19278439,5991744,19.278,5.992,2.4098,PASS
hit,8,dmb_ld,after_group,6,1000000,8000000,19462852,6070112,19.463,6.070,2.4329,PASS
hit,8,dmb_ld,after_group,7,1000000,8000000,19300687,5997824,19.301,5.998,2.4126,PASS
hit,8,dmb_ld,after_group,8,1000000,8000000,19504222,6062176,19.504,6.062,2.4380,PASS
hit,8,dmb_ld,after_group,9,1000000,8000000,19276656,5991904,19.277,5.992,2.4096,PASS
hit,8,dmb_sy,after_every,0,1000000,8000000,19681734,6125952,19.682,6.126,2.4602,PASS
hit,8,dmb_sy,after_every,1,1000000,8000000,20114322,6250912,20.114,6.251,2.5143,PASS
hit,8,dmb_sy,after_every,2,1000000,8000000,20230056,6288992,20.230,6.289,2.5288,PASS
hit,8,dmb_sy,after_every,3,1000000,8000000,20163283,6265088,20.163,6.265,2.5204,PASS
hit,8,dmb_sy,after_every,4,1000000,8000000,20131831,6256544,20.132,6.257,2.5165,PASS
hit,8,dmb_sy,after_every,5,1000000,8000000,20137017,6259232,20.137,6.259,2.5171,PASS
hit,8,dmb_sy,after_every,6,1000000,8000000,20287139,6329056,20.287,6.329,2.5359,PASS
hit,8,dmb_sy,after_every,7,1000000,8000000,20067081,6235328,20.067,6.235,2.5084,PASS
hit,8,dmb_sy,after_every,8,1000000,8000000,20232428,6287520,20.232,6.288,2.5291,PASS
hit,8,dmb_sy,after_every,9,1000000,8000000,20214886,6280672,20.215,6.281,2.5269,PASS
hit,8,dmb_sy,after_group,0,1000000,8000000,19618805,6139488,19.619,6.139,2.4524,PASS
hit,8,dmb_sy,after_group,1,1000000,8000000,19411864,6036704,19.412,6.037,2.4265,PASS
hit,8,dmb_sy,after_group,2,1000000,8000000,19481093,6056608,19.481,6.057,2.4351,PASS
hit,8,dmb_sy,after_group,3,1000000,8000000,19344385,6012928,19.344,6.013,2.4180,PASS
hit,8,dmb_sy,after_group,4,1000000,8000000,19472658,6064320,19.473,6.064,2.4341,PASS
hit,8,dmb_sy,after_group,5,1000000,8000000,19342290,6011200,19.342,6.011,2.4178,PASS
hit,8,dmb_sy,after_group,6,1000000,8000000,19494712,6059488,19.495,6.059,2.4368,PASS
hit,8,dmb_sy,after_group,7,1000000,8000000,19418226,6035136,19.418,6.035,2.4273,PASS
hit,8,dmb_sy,after_group,8,1000000,8000000,19390451,6028832,19.390,6.029,2.4238,PASS
hit,8,dmb_sy,after_group,9,1000000,8000000,19329006,6007776,19.329,6.008,2.4161,PASS
hit,8,ldapr,after_every,0,1000000,8000000,21235128,6612704,21.235,6.613,2.6544,PASS
hit,8,ldapr,after_every,1,1000000,8000000,21239430,6609728,21.239,6.610,2.6549,PASS
hit,8,ldapr,after_every,2,1000000,8000000,21304094,6628576,21.304,6.629,2.6630,PASS
hit,8,ldapr,after_every,3,1000000,8000000,21247402,6606272,21.247,6.606,2.6559,PASS
hit,8,ldapr,after_every,4,1000000,8000000,21211642,6592224,21.212,6.592,2.6515,PASS
hit,8,ldapr,after_every,5,1000000,8000000,21239370,6601312,21.239,6.601,2.6549,PASS
hit,8,ldapr,after_every,6,1000000,8000000,21300634,6620384,21.301,6.620,2.6626,PASS
hit,8,ldapr,after_every,7,1000000,8000000,21256452,6612896,21.256,6.613,2.6571,PASS
hit,8,ldapr,after_every,8,1000000,8000000,21317394,6626784,21.317,6.627,2.6647,PASS
hit,8,ldapr,after_every,9,1000000,8000000,21291894,6641824,21.292,6.642,2.6615,PASS
hit,8,ldapr,after_group,0,1000000,8000000,21249160,6614208,21.249,6.614,2.6561,PASS
hit,8,ldapr,after_group,1,1000000,8000000,21204500,6592032,21.204,6.592,2.6506,PASS
hit,8,ldapr,after_group,2,1000000,8000000,21340084,6653664,21.340,6.654,2.6675,PASS
hit,8,ldapr,after_group,3,1000000,8000000,21194549,6585056,21.195,6.585,2.6493,PASS
hit,8,ldapr,after_group,4,1000000,8000000,21175633,6578304,21.176,6.578,2.6470,PASS
hit,8,ldapr,after_group,5,1000000,8000000,21208491,6589920,21.208,6.590,2.6511,PASS
hit,8,ldapr,after_group,6,1000000,8000000,21196942,6585728,21.197,6.586,2.6496,PASS
hit,8,ldapr,after_group,7,1000000,8000000,21298582,6619424,21.299,6.619,2.6623,PASS
hit,8,ldapr,after_group,8,1000000,8000000,21247428,6602752,21.247,6.603,2.6559,PASS
hit,8,ldapr,after_group,9,1000000,8000000,21247539,6601600,21.248,6.602,2.6559,PASS
hit,8,ldar,after_every,0,1000000,8000000,21217676,6610848,21.218,6.611,2.6522,PASS
hit,8,ldar,after_every,1,1000000,8000000,21158958,6589088,21.159,6.589,2.6449,PASS
hit,8,ldar,after_every,2,1000000,8000000,21258718,6610848,21.259,6.611,2.6573,PASS
hit,8,ldar,after_every,3,1000000,8000000,21213768,6595744,21.214,6.596,2.6517,PASS
hit,8,ldar,after_every,4,1000000,8000000,21170106,6605088,21.170,6.605,2.6463,PASS
hit,8,ldar,after_every,5,1000000,8000000,21143856,6571936,21.144,6.572,2.6430,PASS
hit,8,ldar,after_every,6,1000000,8000000,21287219,6617088,21.287,6.617,2.6609,PASS
hit,8,ldar,after_every,7,1000000,8000000,21205410,6597728,21.205,6.598,2.6507,PASS
hit,8,ldar,after_every,8,1000000,8000000,21158058,6575968,21.158,6.576,2.6448,PASS
hit,8,ldar,after_every,9,1000000,8000000,21231564,6597248,21.232,6.597,2.6539,PASS
hit,8,ldar,after_group,0,1000000,8000000,21484039,6700384,21.484,6.700,2.6855,PASS
hit,8,ldar,after_group,1,1000000,8000000,21484094,6686528,21.484,6.687,2.6855,PASS
hit,8,ldar,after_group,2,1000000,8000000,21546201,6698336,21.546,6.698,2.6933,PASS
hit,8,ldar,after_group,3,1000000,8000000,21498686,6681632,21.499,6.682,2.6873,PASS
hit,8,ldar,after_group,4,1000000,8000000,21483463,6677312,21.483,6.677,2.6854,PASS
hit,8,ldar,after_group,5,1000000,8000000,21476473,6674432,21.476,6.674,2.6846,PASS
hit,8,ldar,after_group,6,1000000,8000000,21523445,6688640,21.523,6.689,2.6904,PASS
hit,8,ldar,after_group,7,1000000,8000000,21504412,6684544,21.504,6.685,2.6881,PASS
hit,8,ldar,after_group,8,1000000,8000000,21516948,6748928,21.517,6.749,2.6896,PASS
hit,8,ldar,after_group,9,1000000,8000000,21514266,6688480,21.514,6.688,2.6893,PASS
hit,16,dmb_ish,after_every,0,1000000,16000000,39398962,12253856,39.399,12.254,2.4624,PASS
hit,16,dmb_ish,after_every,1,1000000,16000000,39278673,12194080,39.279,12.194,2.4549,PASS
hit,16,dmb_ish,after_every,2,1000000,16000000,39371661,12221728,39.372,12.222,2.4607,PASS
hit,16,dmb_ish,after_every,3,1000000,16000000,39309574,12202592,39.310,12.203,2.4568,PASS
hit,16,dmb_ish,after_every,4,1000000,16000000,39372922,12225632,39.373,12.226,2.4608,PASS
hit,16,dmb_ish,after_every,5,1000000,16000000,39407312,12234144,39.407,12.234,2.4630,PASS
hit,16,dmb_ish,after_every,6,1000000,16000000,39531849,12272064,39.532,12.272,2.4707,PASS
hit,16,dmb_ish,after_every,7,1000000,16000000,39504718,12263200,39.505,12.263,2.4690,PASS
hit,16,dmb_ish,after_every,8,1000000,16000000,39411021,12238528,39.411,12.239,2.4632,PASS
hit,16,dmb_ish,after_every,9,1000000,16000000,39511870,12271232,39.512,12.271,2.4695,PASS
hit,16,dmb_ish,after_group,0,1000000,16000000,39582058,12311232,39.582,12.311,2.4739,PASS
hit,16,dmb_ish,after_group,1,1000000,16000000,39391247,12231008,39.391,12.231,2.4620,PASS
hit,16,dmb_ish,after_group,2,1000000,16000000,39510362,12288096,39.510,12.288,2.4694,PASS
hit,16,dmb_ish,after_group,3,1000000,16000000,39567333,12284256,39.567,12.284,2.4730,PASS
hit,16,dmb_ish,after_group,4,1000000,16000000,39350659,12221600,39.351,12.222,2.4594,PASS
hit,16,dmb_ish,after_group,5,1000000,16000000,39335534,12216224,39.336,12.216,2.4585,PASS
hit,16,dmb_ish,after_group,6,1000000,16000000,39297678,12201824,39.298,12.202,2.4561,PASS
hit,16,dmb_ish,after_group,7,1000000,16000000,39425187,12242624,39.425,12.243,2.4641,PASS
hit,16,dmb_ish,after_group,8,1000000,16000000,39282629,12198976,39.283,12.199,2.4552,PASS
hit,16,dmb_ish,after_group,9,1000000,16000000,39281379,12196256,39.281,12.196,2.4551,PASS
hit,16,dmb_ishld,after_every,0,1000000,16000000,39888332,12408992,39.888,12.409,2.4930,PASS
hit,16,dmb_ishld,after_every,1,1000000,16000000,39440257,12251872,39.440,12.252,2.4650,PASS
hit,16,dmb_ishld,after_every,2,1000000,16000000,39475023,12257568,39.475,12.258,2.4672,PASS
hit,16,dmb_ishld,after_every,3,1000000,16000000,39383012,12228288,39.383,12.228,2.4614,PASS
hit,16,dmb_ishld,after_every,4,1000000,16000000,39349832,12216640,39.350,12.217,2.4594,PASS
hit,16,dmb_ishld,after_every,5,1000000,16000000,39466396,12253056,39.466,12.253,2.4666,PASS
hit,16,dmb_ishld,after_every,6,1000000,16000000,39351594,12216032,39.352,12.216,2.4595,PASS
hit,16,dmb_ishld,after_every,7,1000000,16000000,39364223,12221568,39.364,12.222,2.4603,PASS
hit,16,dmb_ishld,after_every,8,1000000,16000000,39309240,12201856,39.309,12.202,2.4568,PASS
hit,16,dmb_ishld,after_every,9,1000000,16000000,39331377,12209920,39.331,12.210,2.4582,PASS
hit,16,dmb_ishld,after_group,0,1000000,16000000,39506666,12279264,39.507,12.279,2.4692,PASS
hit,16,dmb_ishld,after_group,1,1000000,16000000,39776208,12348032,39.776,12.348,2.4860,PASS
hit,16,dmb_ishld,after_group,2,1000000,16000000,39844363,12385888,39.844,12.386,2.4903,PASS
hit,16,dmb_ishld,after_group,3,1000000,16000000,39482164,12258336,39.482,12.258,2.4676,PASS
hit,16,dmb_ishld,after_group,4,1000000,16000000,39327250,12208224,39.327,12.208,2.4580,PASS
hit,16,dmb_ishld,after_group,5,1000000,16000000,39507398,12269568,39.507,12.270,2.4692,PASS
hit,16,dmb_ishld,after_group,6,1000000,16000000,39365879,12217888,39.366,12.218,2.4604,PASS
hit,16,dmb_ishld,after_group,7,1000000,16000000,39301105,12198016,39.301,12.198,2.4563,PASS
hit,16,dmb_ishld,after_group,8,1000000,16000000,39460909,12251424,39.461,12.251,2.4663,PASS
hit,16,dmb_ishld,after_group,9,1000000,16000000,39416507,12236192,39.417,12.236,2.4635,PASS
hit,16,dmb_ld,after_every,0,1000000,16000000,39386848,12254688,39.387,12.255,2.4617,PASS
hit,16,dmb_ld,after_every,1,1000000,16000000,39420905,12241504,39.421,12.242,2.4638,PASS
hit,16,dmb_ld,after_every,2,1000000,16000000,39399086,12233472,39.399,12.233,2.4624,PASS
hit,16,dmb_ld,after_every,3,1000000,16000000,39410380,12236928,39.410,12.237,2.4631,PASS
hit,16,dmb_ld,after_every,4,1000000,16000000,39335492,12211520,39.335,12.212,2.4585,PASS
hit,16,dmb_ld,after_every,5,1000000,16000000,39365835,12224032,39.366,12.224,2.4604,PASS
hit,16,dmb_ld,after_every,6,1000000,16000000,39328847,12211712,39.329,12.212,2.4581,PASS
hit,16,dmb_ld,after_every,7,1000000,16000000,39616067,12299168,39.616,12.299,2.4760,PASS
hit,16,dmb_ld,after_every,8,1000000,16000000,39324630,12210816,39.325,12.211,2.4578,PASS
hit,16,dmb_ld,after_every,9,1000000,16000000,39319308,12207872,39.319,12.208,2.4575,PASS
hit,16,dmb_ld,after_group,0,1000000,16000000,39575920,12316096,39.576,12.316,2.4735,PASS
hit,16,dmb_ld,after_group,1,1000000,16000000,39778242,12350016,39.778,12.350,2.4861,PASS
hit,16,dmb_ld,after_group,2,1000000,16000000,39712903,12342560,39.713,12.343,2.4821,PASS
hit,16,dmb_ld,after_group,3,1000000,16000000,39462771,12251392,39.463,12.251,2.4664,PASS
hit,16,dmb_ld,after_group,4,1000000,16000000,39463612,12262688,39.464,12.263,2.4665,PASS
hit,16,dmb_ld,after_group,5,1000000,16000000,39546735,12282816,39.547,12.283,2.4717,PASS
hit,16,dmb_ld,after_group,6,1000000,16000000,39511621,12266976,39.512,12.267,2.4695,PASS
hit,16,dmb_ld,after_group,7,1000000,16000000,39415656,12237280,39.416,12.237,2.4635,PASS
hit,16,dmb_ld,after_group,8,1000000,16000000,39395037,12235200,39.395,12.235,2.4622,PASS
hit,16,dmb_ld,after_group,9,1000000,16000000,39433619,12241984,39.434,12.242,2.4646,PASS
hit,16,dmb_sy,after_every,0,1000000,16000000,39679900,12335808,39.680,12.336,2.4800,PASS
hit,16,dmb_sy,after_every,1,1000000,16000000,39623700,12301760,39.624,12.302,2.4765,PASS
hit,16,dmb_sy,after_every,2,1000000,16000000,39556079,12277984,39.556,12.278,2.4723,PASS
hit,16,dmb_sy,after_every,3,1000000,16000000,39729438,12332192,39.729,12.332,2.4831,PASS
hit,16,dmb_sy,after_every,4,1000000,16000000,39292312,12197760,39.292,12.198,2.4558,PASS
hit,16,dmb_sy,after_every,5,1000000,16000000,39461381,12249952,39.461,12.250,2.4663,PASS
hit,16,dmb_sy,after_every,6,1000000,16000000,39303184,12203520,39.303,12.204,2.4564,PASS
